403,2,664
637,2,757
637,2,447
403,2,457
193,1,543
769,4,95
683,2,292
336,1,461
769,1,905
451,4,803
403,2,515
683,1,1120
193,2,533
336,2,543
193,4,593
683,2,1253
451,2,332
637,2,471
336,4,405
451,1,288
75,1,584
331,1,546
683,1,576
683,4,529
326,2,590
331,4,406
326,1,547
403,2,377
451,2,838
683,2,1168
637,2,574
683,1,812
75,2,554
336,2,1098
326,2,418
403,4,1170
451,4,687
193,2,645
336,2,573
326,1,789
75,1,864
326,2,776
336,4,907
331,2,327
326,1,928
637,2,640
769,2,478
326,2,730
193,2,320
683,2,530
331,1,269
336,2,164
769,2,807
451,4,623
193,1,166
326,1,757
637,4,535
331,2,664
403,2,680
683,2,327
769,2,152
75,2,987
451,4,703
193,4,765
403,2,721
336,2,968
451,1,303
769,4,748
326,2,800
331,2,637
403,2,649
769,4,322
683,2,877
75,1,95
769,2,286
637,4,1176
683,1,799
637,1,545
683,1,794
75,4,851
75,4,441
193,4,355
769,1,531
193,1,802
331,2,514
637,2,487
336,2,539
637,4,776
769,1,815
683,2,625
331,1,649
683,4,301
683,2,372
637,1,415
331,2,217
75,4,439
769,1,371
193,2,983
336,1,930
193,2,714
336,2,929
403,1,999
451,2,882
683,1,984
336,2,1127
637,4,275
683,1,733
331,4,806
403,1,340
75,2,552
637,1,681
193,2,844
336,4,666
336,2,643
451,1,254
683,1,443
326,2,819
683,2,708
403,2,376
403,2,554
769,1,592
403,4,555
451,2,436
637,2,1007
769,2,657
193,2,615
683,2,315
326,2,453
331,2,534
193,1,824
326,2,883
326,2,577
637,4,801
451,2,645
683,1,817
769,4,666
193,1,375
769,1,1027
769,4,81
75,4,266
451,2,847
637,2,619
451,4,547
336,2,1200
637,2,736
451,4,367
75,4,609
193,2,794
326,2,1133
769,2,576
75,2,589
331,2,247
637,2,476
451,2,718
683,2,423
336,2,338
683,2,361
193,1,921
637,2,732
193,2,477
75,4,692
336,2,596
403,2,387
451,1,862
451,1,912
336,4,210
75,1,982
193,4,432
769,2,902
193,2,499
403,1,657
637,4,907
451,1,456
331,1,762
336,2,756
336,2,602
683,4,915
637,4,1005
75,2,811
336,2,507
336,4,462
326,2,87
326,4,982
193,1,631
683,4,665
683,4,742
326,1,329
637,2,581
769,4,1106
403,2,651
451,2,711
75,2,737
75,4,550
403,2,204
451,4,809
403,4,621
75,1,308
451,1,470
193,2,442
193,2,689
637,4,1047
403,1,846
637,2,823
331,1,1106
75,1,811
403,4,878
336,2,688
451,1,922
331,1,73
75,4,666
331,2,627
331,2,942
193,1,1069
403,2,1052
683,1,1136
403,2,544
326,2,858
326,1,714
451,2,737
336,2,283
451,1,595
326,1,540
769,4,551
683,4,425
193,1,210
403,2,528
326,1,750
326,2,531
75,4,587
75,2,656
326,4,634
403,2,1156
331,2,439
769,2,181
683,2,718
331,4,1104
336,2,397
331,1,190
326,2,957
326,2,168
336,1,554
403,1,480
403,2,647
75,2,465
769,2,370
403,2,377
326,1,829
403,2,631
75,2,714
331,4,619
451,1,615
193,2,635
326,1,933
769,4,566
451,4,580
326,1,236
336,2,367
331,1,574
451,1,576
451,4,839
75,4,1043
403,2,643
683,1,857
331,2,481
336,2,434
403,4,832
193,4,692
403,4,700
403,1,518
637,4,1277
451,1,752
193,2,191
193,2,317
326,2,484
336,1,968
326,4,1021
683,1,736
326,1,822
403,2,790
769,4,642
637,4,626
451,2,761
336,2,1268
331,2,920
193,4,248
637,2,630
331,1,439
637,2,802
451,2,577
683,2,973
637,2,601
451,2,573
403,2,522
769,1,845
193,4,770
637,1,1048
451,2,367
637,4,803
75,1,436
331,4,653
193,4,564
75,1,484
637,4,883
451,2,508
769,1,283
193,2,954
326,4,627
75,1,660
451,4,1144
75,2,1013
326,1,433
403,2,611
451,2,273
637,2,608
637,2,626
769,2,337
637,1,650
403,1,402
326,2,1238
75,2,656
769,1,895
451,1,986
75,1,582
403,2,414
326,4,643
637,1,737
336,2,73
683,2,215
683,1,1060
326,2,307
326,4,309
75,1,481
637,1,805
683,2,544
683,1,581
683,2,916
75,4,460
683,4,401
451,2,422
637,4,752
336,1,455
683,2,714
336,1,610
